time[us],volt(fsr)[v],signal,signal frequency[Hz]
55033059,1000,0,1000
55033419,1000,0,1000
55033780,1000,0,1000
55034140,1000,0,1000
55034500,1000,0,1000
55034861,1000,0,1000
55035221,1000,0,1000
55035582,1000,0,1000
55035942,1000,0,1000
55036302,1000,0,1000
55036663,1000,0,1000
55037022,1000,0,1000
55037381,1000,0,1000
55037742,1000,0,1000
55038102,1000,0,1000
55038463,1000,0,1000
55038823,1000,0,1000
55039183,1000,0,1000
55039544,1000,0,1000
55039904,1000,0,1000
55040264,1000,0,1000
55040625,1000,0,1000
55040985,1000,0,1000
55041346,1000,0,1000
55041706,1000,0,1000
55042066,1000,0,1000
55042427,1000,0,1000
55042787,1000,0,1000
55043147,1000,0,1000
55043506,1000,0,1000
55043866,1000,0,1000
55044227,1000,0,1000
55044587,1000,0,1000
55044947,1000,0,1000
55045308,1000,0,1000
55045668,1000,0,1000
55046028,1000,0,1000
55046389,1000,0,1000
55046749,1000,0,1000
55047110,1000,0,1000
55047470,1000,0,1000
55047830,1000,0,1000
55048191,1000,0,1000
55048551,1000,0,1000
55048911,1000,0,1000
55049272,1000,0,1000
55049632,1000,0,1000
55049993,1000,0,1000
55050353,1000,0,1000
55050713,1000,0,1000
55051074,1000,0,1000
55051434,1000,0,1000
55051795,1000,0,1000
55052155,1000,0,1000
55052515,1000,0,1000
55052876,1000,0,1000
55053236,1000,0,1000
55053596,1000,0,1000
55053957,1000,0,1000
55054317,1000,0,1000
55054678,1000,0,1000
55055038,1000,0,1000
55055397,1000,0,1000
55055757,1000,0,1000
55056117,1000,0,1000
55056477,1000,0,1000
55056838,1000,0,1000
55057198,1000,0,1000
55057559,1000,0,1000
55057919,1000,0,1000
55058279,1000,0,1000
55058640,1000,0,1000
55059001,1000,0,1000
55059360,1000,0,1000
55059721,1000,0,1000
55060081,1000,0,1000
55060442,1000,0,1000
55060802,1000,0,1000
55061162,1000,0,1000
55061522,1000,0,1000
55061881,1000,0,1000
55062241,1000,0,1000
55062602,1000,0,1000
55062962,1000,0,1000
55063323,1000,0,1000
55063683,1000,0,1000
55064043,1000,0,1000
55064404,1000,0,1000
55064764,1000,0,1000
55065124,1000,0,1000
55065485,1000,0,1000
55065845,1000,0,1000
55066206,1000,0,1000
55066566,1000,0,1000
55066926,1000,0,1000
55067287,1000,0,1000
55067647,1000,0,1000
55068009,1000,0,1000
55068368,1000,0,1000
55068728,1000,0,1000
55069089,1000,0,1000
55069449,1000,0,1000
55069809,1000,0,1000
55070170,1000,0,1000
55070530,1000,0,1000
55070891,1000,0,1000
55071251,1000,0,1000
55071611,1000,0,1000
55071972,1000,0,1000
55072332,1000,0,1000
55072692,1000,0,1000
55073053,1000,0,1000
55073413,1000,0,1000
55073774,1000,0,1000
55074134,1000,0,1000
55074494,1000,0,1000
55074855,1000,0,1000
55075215,1000,0,1000
55075576,1000,0,1000
55075936,1000,0,1000
55076296,1000,0,1000
55076657,1000,0,1000
55077017,1000,0,1000
55077377,1000,0,1000
55077738,1000,0,1000
55078098,1000,0,1000
55078459,1000,0,1000
55078819,1000,0,1000
55079179,1000,0,1000
55079540,1000,0,1000
55079900,1000,0,1000
55080260,1000,0,1000
55080621,1000,0,1000
55080981,1000,0,1000
55081342,1000,0,1000
55081702,1000,0,1000
55082062,1000,0,1000
55082423,1000,0,1000
55082783,1000,0,1000
55083144,1000,0,1000
55083504,1000,0,1000
55083864,1000,0,1000
55084225,1000,0,1000
55084585,1000,0,1000
55084945,1000,0,1000
55085306,1000,0,1000
55085666,1000,0,1000
55086027,1000,0,1000
55086387,1000,0,1000
55086747,1000,0,1000
55087108,1000,0,1000
55087468,1000,0,1000
55087828,1000,0,1000
55088189,1000,0,1000
55088549,1000,0,1000
55088910,1000,0,1000
55089270,1000,0,1000
55089630,1000,0,1000
55089991,1000,0,1000
55090351,1000,0,1000
55090712,1000,0,1000
55091072,1000,0,1000
55091432,1000,0,1000
55091793,1000,0,1000
55092153,1000,0,1000
55092513,1000,0,1000
55092874,1000,0,1000
55093234,1000,0,1000
55093595,1000,0,1000
55093955,1000,0,1000
55094315,1000,0,1000
55094676,1000,0,1000
55095036,1000,0,1000
55095396,1000,0,1000
55095757,1000,0,1000
55096117,1000,0,1000
55096478,1000,0,1000
55096838,1000,0,1000
55097198,1000,0,1000
55097559,1000,0,1000
55097919,1000,0,1000
55098280,1000,0,1000
55098640,1000,0,1000
55099001,1000,0,1000
55099361,1000,0,1000
55099721,1000,0,1000
55100081,1000,0,1000
55100442,1000,0,1000
55100802,1000,0,1000
55101163,1000,0,1000
55101522,1000,0,1000
55101881,1000,0,1000
55102242,1000,0,1000
55102602,1000,0,1000
55102962,1000,0,1000
55103323,1000,0,1000
55103683,1000,0,1000
55104044,1000,0,1000
55104404,1000,0,1000
55104764,1000,0,1000
55105125,1000,0,1000
55105485,1000,0,1000
55105845,1000,0,1000
55106206,1000,0,1000
55106566,1000,0,1000
55106927,1000,0,1000
55107287,1000,0,1000
55107647,1000,0,1000
55108009,1000,0,1000
55108368,1000,0,1000
55108728,1000,0,1000
55109089,1000,0,1000
55109449,1000,0,1000
55109810,1000,0,1000
55110170,1000,0,1000
55110530,1000,0,1000
55110891,1000,0,1000
55111251,1000,0,1000
55111612,1000,0,1000
55111972,1000,0,1000
55112332,1000,0,1000
55112693,1000,0,1000
55113053,1000,0,1000
55113413,1000,0,1000
55113774,1000,0,1000
55114134,1000,0,1000
55114495,1000,0,1000
55114855,1000,0,1000
55115215,1000,0,1000
55115576,1000,0,1000
55115936,1000,0,1000
55116296,1000,0,1000
55116657,1000,0,1000
55117017,1000,0,1000
55117378,1000,0,1000
55117738,1000,0,1000
55118098,1000,0,1000
55118459,1000,0,1000
55118819,1000,0,1000
55119180,1000,0,1000
55119540,1000,0,1000
55119900,1000,0,1000
55120261,1000,0,1000
55120621,1000,0,1000
55120981,1000,0,1000
55121342,1000,0,1000
55121702,1000,0,1000
55122063,1000,0,1000
55122423,1000,0,1000
55122783,1000,0,1000
55123144,1000,0,1000
55123504,1000,0,1000
55123864,1000,0,1000
55124225,1000,0,1000
55124585,1000,0,1000
55124946,1000,0,1000
55125306,1000,0,1000
55125666,1000,0,1000
55126027,1000,0,1000
55126387,1000,0,1000
55126748,1000,0,1000
55127108,1000,0,1000
55127468,1000,0,1000
55127829,1000,0,1000
55128189,1000,0,1000
55128549,1000,0,1000
55128910,1000,0,1000
55129270,1000,0,1000
55129631,1000,0,1000
55129991,1000,0,1000
55130351,1000,0,1000
55130712,1000,0,1000
55131072,1000,0,1000
55131432,1000,0,1000
55131793,1000,0,1000
55132153,1000,0,1000
55132514,1000,0,1000
55132874,1000,0,1000
55133234,1000,0,1000
55133595,1000,0,1000
55133955,1000,0,1000
55134316,1000,0,1000
55134676,1000,0,1000
55135036,1000,0,1000
55135397,1000,0,1000
55135757,1000,0,1000
55136117,1000,0,1000
55136478,1000,0,1000
55136838,1000,0,1000
55137199,1000,0,1000
55137559,1000,0,1000
55137919,1000,0,1000
55138280,1000,0,1000
55138640,1000,0,1000
55139002,1000,0,1000
55139361,1000,0,1000
55139721,1000,0,1000
55140082,1000,0,1000
55140442,1000,0,1000
55140802,1000,0,1000
55141163,1000,0,1000
55141522,1000,0,1000
55141881,1000,0,1000
55142242,1000,0,1000
55142602,1000,0,1000
55142963,1000,0,1000
55143323,1000,0,1000
55143683,1000,0,1000
55144044,1000,0,1000
55144404,1000,0,1000
55144764,1000,0,1000
55145125,1000,0,1000
55145485,1000,0,1000
55145846,1000,0,1000
55146206,1000,0,1000
55146566,1000,0,1000
55146927,1000,0,1000
55147287,1000,0,1000
55147647,1000,0,1000
55148007,1000,0,1000
55148366,1000,0,1000
55148727,1000,0,1000
55149087,1000,0,1000
55149447,1000,0,1000
55149808,1000,0,1000
55150168,1000,0,1000
55150528,1000,0,1000
55150889,1000,0,1000
55151249,1000,0,1000
55151610,1000,0,1000
55151970,1000,0,1000
55152330,1000,0,1000
55152691,1000,0,1000
55153051,1000,0,1000
55153412,1000,0,1000
55153772,1000,0,1000
55154132,1000,0,1000
55154493,1000,0,1000
55154853,1000,0,1000
55155213,1000,0,1000
55155574,1000,0,1000
55155934,1000,0,1000
55156295,1000,0,1000
55156655,1000,0,1000
55157016,1000,0,1000
55157376,1000,0,1000
55157736,1000,0,1000
55158096,1000,0,1000
55158457,1000,0,1000
55158817,1000,0,1000
55159178,1000,0,1000
55159538,1000,0,1000
55159898,1000,0,1000
55160257,1000,0,1000
55160617,1000,0,1000
55160977,1000,0,1000
55161338,1000,0,1000
55161698,1000,0,1000
55162059,1000,0,1000
55162419,1000,0,1000
55162779,1000,0,1000
55163140,1000,0,1000
55163500,1000,0,1000
55163860,1000,0,1000
55164221,1000,0,1000
55164581,1000,0,1000
55164942,1000,0,1000
55165302,1000,0,1000
55165662,1000,0,1000
55166022,1000,0,1000
55166381,1000,0,1000
55166741,1000,0,1000
55167102,1000,0,1000
55167462,1000,0,1000
55167823,1000,0,1000
55168183,1000,0,1000
55168543,1000,0,1000
55168904,1000,0,1000
55169264,1000,0,1000
55169624,1000,0,1000
55169985,1000,0,1000
55170345,1000,0,1000
55170706,1000,0,1000
55171066,1000,0,1000
55171426,1000,0,1000
55171787,1000,0,1000
55172147,1000,0,1000
55172508,1000,0,1000
55172868,1000,0,1000
55173228,1000,0,1000
55173589,1000,0,1000
55173949,1000,0,1000
55174309,1000,0,1000
55174670,1000,0,1000
55175030,1000,0,1000
55175391,1000,0,1000
55175751,1000,0,1000
55176111,1000,0,1000
55176472,1000,0,1000
55176832,1000,0,1000
55177192,1000,0,1000
55177553,1000,0,1000
55177913,1000,0,1000
55178274,1000,0,1000
55178634,1000,0,1000
55178994,1000,0,1000
55179355,1000,0,1000
55179715,1000,0,1000
55180076,1000,0,1000
55180436,1000,0,1000
55180796,1000,0,1000
55181157,1000,0,1000
55181517,1000,0,1000
55181877,1000,0,1000
55182238,1000,0,1000
55182598,1000,0,1000
55182959,1000,0,1000
55183319,1000,0,1000
55183679,1000,0,1000
55184040,1000,0,1000
55184400,1000,0,1000
55184760,1000,0,1000
55185121,1000,0,1000
55185481,1000,0,1000
55185842,1000,0,1000
55186202,1000,0,1000
55186562,1000,0,1000
55186923,1000,0,1000
55187283,1000,0,1000
55187644,1000,0,1000
55188005,1000,0,1000
55188364,1000,0,1000
55188725,1000,0,1000
55189085,1000,0,1000
55189445,1000,0,1000
55189806,1000,0,1000
55190166,1000,0,1000
55190527,1000,0,1000
55190887,1000,0,1000
55191247,1000,0,1000
55191608,1000,0,1000
55191968,1000,0,1000
55192328,1000,0,1000
55192689,1000,0,1000
55193049,1000,0,1000
55193410,1000,0,1000
55193770,1000,0,1000
55194130,1000,0,1000
55194491,1000,0,1000
55194851,1000,0,1000
55195212,1000,0,1000
55195572,1000,0,1000
55195932,1000,0,1000
55196293,1000,0,1000
55196653,1000,0,1000
55197015,1000,0,1000
55197374,1000,0,1000
55197734,1000,0,1000
55198095,1000,0,1000
55198455,1000,0,1000
55198815,1000,0,1000
55199176,1000,0,1000
55199536,1000,0,1000
55199896,1000,0,1000
55200257,1000,0,1000
55200617,1000,0,1000
55200978,1000,0,1000
55201338,1000,0,1000
55201698,1000,0,1000
55202059,1000,0,1000
55202419,1000,0,1000
55202779,1000,0,1000
55203140,1000,0,1000
55203500,1000,0,1000
55203861,1000,0,1000
55204221,1000,0,1000
55204581,1000,0,1000
55204942,1000,0,1000
55205302,1000,0,1000
55205663,1000,0,1000
55206022,1000,0,1000
55206381,1000,0,1000
55206742,1000,0,1000
55207102,1000,0,1000
55207462,1000,0,1000
55207823,1000,0,1000
55208183,1000,0,1000
55208544,1000,0,1000
55208904,1000,0,1000
55209264,1000,0,1000
55209625,1000,0,1000
55209985,1000,0,1000
55210345,1000,0,1000
55210706,1000,0,1000
55211066,1000,0,1000
55211427,1000,0,1000
55211787,1000,0,1000
55212147,1000,0,1000
55212508,1000,0,1000
55212868,1000,0,1000
55213228,1000,0,1000
55213589,1000,0,1000
55213949,1000,0,1000
55214310,1000,0,1000
55214670,1000,0,1000
55215030,1000,0,1000
55215391,1000,0,1000
55215751,1000,0,1000
55216112,1000,0,1000
55216472,1000,0,1000
55216832,1000,0,1000
55217193,1000,0,1000
55217553,1000,0,1000
55217913,1000,0,1000
55218274,1000,0,1000
55218634,1000,0,1000
55218995,1000,0,1000
55219355,1000,0,1000
55219715,1000,0,1000
55220076,1000,0,1000
55220436,1000,0,1000
55220796,1000,0,1000
55221157,1000,0,1000
55221517,1000,0,1000
55221878,1000,0,1000
55222238,1000,0,1000
55222598,1000,0,1000
55222959,1000,0,1000
55223319,1000,0,1000
55223680,1000,0,1000
55224040,1000,0,1000
55224400,1000,0,1000
55224761,1000,0,1000
55225121,1000,0,1000
55225481,1000,0,1000
55225842,1000,0,1000
55226202,1000,0,1000
55226563,1000,0,1000
55226923,1000,0,1000
55227283,1000,0,1000
55227644,1000,0,1000
55228005,1000,0,1000
55228364,1000,0,1000
55228725,1000,0,1000
55229085,1000,0,1000
55229446,1000,0,1000
55229806,1000,0,1000
55230166,1000,0,1000
55230527,1000,0,1000
55230887,1000,0,1000
55231248,1000,0,1000
55231608,1000,0,1000
55231968,1000,0,1000
55232329,1000,0,1000
55232689,1000,0,1000
55233049,1000,0,1000
55233410,1000,0,1000
55233770,1000,0,1000
55234131,1000,0,1000
55234491,1000,0,1000
55234851,1000,0,1000
55235212,1000,0,1000
55235572,1000,0,1000
55235932,1000,0,1000
55236293,1000,0,1000
55236653,1000,0,1000
55237015,1000,0,1000
55237374,1000,0,1000
55237734,1000,0,1000
55238095,1000,0,1000
55238455,1000,0,1000
55238816,1000,0,1000
55239176,1000,0,1000
55239536,1000,0,1000
55239897,1000,0,1000
55240257,1000,0,1000
55240617,1000,0,1000
55240978,1000,0,1000
55241338,1000,0,1000
55241699,1000,0,1000
55242059,1000,0,1000
55242419,1000,0,1000
55242780,1000,0,1000
55243140,1000,0,1000
55243500,1000,0,1000
55243861,1000,0,1000
55244221,1000,0,1000
55244582,1000,0,1000
55244942,1000,0,1000
55245302,1000,0,1000
55245663,1000,0,1000
55246022,1000,0,1000
55246381,1000,0,1000
55246742,1000,0,1000
55247102,1000,0,1000
55247463,1000,0,1000
55247823,1000,0,1000
55248183,1000,0,1000
55248544,1000,0,1000
55248904,1000,0,1000
55249264,1000,0,1000
55249625,1000,0,1000
55249985,1000,0,1000
55250346,1000,0,1000
55250706,1000,0,1000
55251066,1000,0,1000
55251427,1000,0,1000
55251787,1000,0,1000
55252147,1000,0,1000
55252506,1000,0,1000
55252866,1000,0,1000
55253227,1000,0,1000
55253587,1000,0,1000
55253947,1000,0,1000
55254308,1000,0,1000
55254668,1000,0,1000
55255028,1000,0,1000
55255389,1000,0,1000
55255749,1000,0,1000
55256110,1000,0,1000
55256470,1000,0,1000
55256830,1000,0,1000
55257191,1000,0,1000
55257551,1000,0,1000
55257912,1000,0,1000
55258272,1000,0,1000
55258632,1000,0,1000
55258993,1000,0,1000
55259353,1000,0,1000
55259713,1000,0,1000
55260074,1000,0,1000
55260434,1000,0,1000
55260795,1000,0,1000
55261155,1000,0,1000
55261515,1000,0,1000
55261876,1000,0,1000
55262236,1000,0,1000
55262596,1000,0,1000
55262957,1000,0,1000
55263317,1000,0,1000
55263678,1000,0,1000
55264038,1000,0,1000
55264398,1000,0,1000
55264757,1000,0,1000
55265117,1000,0,1000
55265477,1000,0,1000
55265838,1000,0,1000
55266198,1000,0,1000
55266559,1000,0,1000
55266919,1000,0,1000
55267279,1000,0,1000
55267640,1000,0,1000
55268001,1000,0,1000
55268360,1000,0,1000
55268721,1000,0,1000
55269081,1000,0,1000
55269442,1000,0,1000
55269802,1000,0,1000
55270162,1000,0,1000
55270522,1000,0,1000
55270881,1000,0,1000
55271241,1000,0,1000
55271602,1000,0,1000
55271962,1000,0,1000
55272323,1000,0,1000
55272683,1000,0,1000
55273043,1000,0,1000
55273404,1000,0,1000
55273764,1000,0,1000
55274124,1000,0,1000
55274485,1000,0,1000
55274845,1000,0,1000
55275206,1000,0,1000
55275566,1000,0,1000
55275926,1000,0,1000
55276287,1000,0,1000
55276647,1000,0,1000
55277009,1000,0,1000
55277368,1000,0,1000
55277728,1000,0,1000
55278089,1000,0,1000
55278449,1000,0,1000
55278809,1000,0,1000
55279170,1000,0,1000
55279530,1000,0,1000
55279891,1000,0,1000
55280251,1000,0,1000
55280611,1000,0,1000
55280972,1000,0,1000
55281332,1000,0,1000
55281692,1000,0,1000
55282053,1000,0,1000
55282413,1000,0,1000
55282774,1000,0,1000
55283134,1000,0,1000
55283494,1000,0,1000
55283855,1000,0,1000
55284215,1000,0,1000
55284576,1000,0,1000
55284936,1000,0,1000
55285296,1000,0,1000
55285657,1000,0,1000
55286017,1000,0,1000
55286377,1000,0,1000
55286738,1000,0,1000
55287098,1000,0,1000
55287459,1000,0,1000
55287819,1000,0,1000
55288179,1000,1,1000
55288547,1000,1,1000
55288910,1000,1,1000
55289272,1000,1,1000
55289635,1000,1,1000
55289997,1000,1,1000
55290362,1000,1,1000
55290724,1000,1,1000
55291087,1000,1,1000
55291449,1000,1,1000
55291812,1000,1,1000
55292174,1000,1,1000
55292536,1000,1,1000
55292903,1000,1,1000
55293266,1000,1,1000
55293628,1000,1,1000
55293991,1000,1,1000
55294353,1000,1,1000
55294716,1000,1,1000
55295078,1000,1,1000
55295440,1000,1,1000
55295803,1000,1,1000
55296165,1000,1,1000
55296528,1000,1,1000
55296890,1000,1,1000
55297253,1000,1,1000
55297615,1000,1,1000
55297978,1000,1,1000
55298340,1000,1,1000
55298703,1000,1,1000
55299065,1000,1,1000
55299428,1000,1,1000
55299790,1000,1,1000
55300153,1000,1,1000
55300515,1000,1,1000
55300878,1000,1,1000
55301240,1000,1,1000
55301603,1000,1,1000
55301965,1000,1,1000
55302328,1000,1,1000
55302690,1000,1,1000
55303055,1000,1,1000
55303419,1000,1,1000
55303782,1000,1,1000
55304144,1000,1,1000
55304507,1000,1,1000
55304869,1000,1,1000
55305232,1000,1,1000
55305594,1000,1,1000
55305957,1000,1,1000
55306319,1000,1,1000
55306681,1000,1,1000
55307047,1000,1,1000
55307411,1000,1,1000
55307773,1000,1,1000
55308136,1000,1,1000
55308498,1000,1,1000
55308860,1000,1,1000
55309223,1000,1,1000
55309585,1000,1,1000
55309948,1000,1,1000
55310310,1000,1,1000
55310673,1000,1,1000
55311038,1000,1,1000
55311402,1000,1,1000
55311764,1000,1,1000
55312127,1000,1,1000
55312489,1000,1,1000
55312852,1000,1,1000
55313214,1000,1,1000
55313577,1000,1,1000
55313939,1000,1,1000
55314302,1000,1,1000
55314664,1000,1,1000
55315027,1000,1,1000
55315393,1000,1,1000
55315756,1000,1,1000
55316118,1000,1,1000
55316481,1000,1,1000
55316843,1000,1,1000
55317206,1000,1,1000
55317568,1000,1,1000
55317931,1000,1,1000
55318293,1000,1,1000
55318656,1000,1,1000
55319019,1000,1,1000
55319383,1000,1,1000
55319745,1000,1,1000
55320108,1000,1,1000
55320470,1000,1,1000
55320833,1000,1,1000
55321195,1000,1,1000
55321558,1000,1,1000
55321920,1000,1,1000
55322283,1000,1,1000
55322645,1000,1,1000
55323009,1000,1,1000
55323372,1000,1,1000
55323735,1000,1,1000
55324097,1000,1,1000
55324460,1000,1,1000
55324822,1000,1,1000
55325184,1000,1,1000
55325550,1000,1,1000
55325914,1000,1,1000
55326276,1000,1,1000
55326639,1000,1,1000
55327002,1000,1,1000
55327366,1000,1,1000
55327728,1000,1,1000
55328091,1000,1,1000
55328453,1000,1,1000
55328816,1000,1,1000
55329178,1000,1,1000
55329544,1000,1,1000
55329907,1000,1,1000
55330270,1000,1,1000
55330632,1000,1,1000
55330995,1000,1,1000
55331359,1000,1,1000
55331722,1000,1,1000
55332084,1000,1,1000
55332447,1000,1,1000
55332809,1000,1,1000
55333172,1000,1,1000
55333537,1000,1,1000
55333901,1000,1,1000
55334263,1000,1,1000
55334626,1000,1,1000
55334988,1000,1,1000
55335351,1000,1,1000
55335713,1000,1,1000
55336076,1000,1,1000
55336438,1000,1,1000
55336800,1000,1,1000
55337163,1000,1,1000
55337528,1000,1,1000
55337892,1000,1,1000
55338255,1000,1,1000
55338617,1000,1,1000
55338980,1000,1,1000
55339342,1000,1,1000
55339704,1000,1,1000
55340067,1000,1,1000
55340428,1000,1,1000
55340792,1000,1,1000
55341154,1000,1,1000
55341517,1000,1,1000
55341883,0,1,1000
55342246,0,1,1000
55342608,0,1,1000
55342971,0,1,1000
55343333,0,1,1000
55343695,0,1,1000
55344058,0,1,1000
55344420,0,1,1000
55344783,0,1,1000
55345145,0,1,1000
55345508,0,1,1000
55345870,0,1,1000
55346233,0,1,1000
55346595,0,1,1000
55346958,0,1,1000
55347320,0,1,1000
55347683,0,1,1000
55348045,0,1,1000
55348408,0,1,1000
55348770,0,1,1000
55349133,0,1,1000
55349495,0,1,1000
55349858,0,1,1000
55350220,0,1,1000
55350583,0,1,1000
55350945,0,1,1000
55351307,0,1,1000
55351670,0,1,1000
55352035,0,1,1000
55352399,0,1,1000
55352762,0,1,1000
55353124,0,1,1000
55353487,0,1,1000
55353849,0,1,1000
55354212,0,1,1000
55354574,0,1,1000
55354936,0,1,1000
55355299,0,1,1000
55355661,0,1,1000
55356027,0,1,1000
55356391,0,1,1000
55356753,0,1,1000
55357115,0,1,1000
55357478,0,1,1000
55357840,0,1,1000
55358203,0,1,1000
55358565,0,1,1000
55358928,0,1,1000
55359290,0,1,1000
55359653,0,1,1000
55360020,0,1,1000
55360382,0,1,1000
55360744,0,1,1000
55361107,0,1,1000
55361469,0,1,1000
55361832,0,1,1000
55362194,0,1,1000
55362557,0,1,1000
55362919,0,1,1000
55363282,0,1,1000
55363644,0,1,1000
55364008,0,1,1000
55364373,0,1,1000
55364736,0,1,1000
55365098,0,1,1000
55365461,0,1,1000
55365823,0,1,1000
55366186,0,1,1000
55366548,0,1,1000
55366911,0,1,1000
55367273,0,1,1000
55367636,0,1,1000
55367998,0,1,1000
55368363,0,1,1000
55368725,0,1,1000
55369088,0,1,1000
55369450,0,1,1000
55369813,0,1,1000
55370175,0,1,1000
55370538,0,1,1000
55370900,0,1,1000
55371263,0,1,1000
55371625,0,1,1000
55371987,0,1,1000
55372350,0,1,1000
55372712,0,1,1000
55373075,0,1,1000
55373437,0,1,1000
55373800,0,1,1000
55374162,0,1,1000
55374528,0,1,1000
55374891,0,1,1000
55375254,0,1,1000
55375616,0,1,1000
55375979,0,1,1000
55376341,0,1,1000
55376704,0,1,1000
55377066,0,1,1000
55377428,0,1,1000
55377791,0,1,1000
55378154,0,1,1000
55378519,0,1,1000
55378883,0,1,1000
55379245,0,1,1000
55379608,0,1,1000
55379970,0,1,1000
55380333,0,1,1000
55380695,0,1,1000
55381058,0,1,1000
55381420,0,1,1000
55381783,0,1,1000
55382145,0,1,1000
55382511,0,1,1000
55382874,0,1,1000
55383237,0,1,1000
55383599,0,1,1000
55383962,0,1,1000
55384324,0,1,1000
55384687,0,1,1000
55385049,0,1,1000
55385412,0,1,1000
55385774,0,1,1000
55386137,0,1,1000
55386499,0,1,1000
55386866,0,1,1000
55387228,0,1,1000
55387591,0,1,1000
55387953,0,1,1000
55388318,0,0,1000
55388677,0,0,1000
55389037,0,0,1000
55389398,0,0,1000
55389758,0,0,1000
55390119,0,0,1000
55390479,0,0,1000
55390839,0,0,1000
55391200,0,0,1000
55391560,0,0,1000
55391920,0,0,1000
55392281,0,0,1000
55392641,0,0,1000
55393003,0,0,1000
55393362,0,0,1000
55393722,0,0,1000
55394083,0,0,1000
55394443,0,0,1000
55394803,0,0,1000
55395164,0,0,1000
55395524,0,0,1000
55395885,0,0,1000
55396245,0,0,1000
55396605,0,0,1000
55396966,0,0,1000
55397326,0,0,1000
55397687,0,0,1000
55398047,0,0,1000
55398407,0,0,1000
55398768,0,0,1000
55399128,0,0,1000
55399488,0,0,1000
55399849,0,0,1000
55400209,0,0,1000
55400570,0,0,1000
55400930,0,0,1000
55401290,0,0,1000
55401651,0,0,1000
55402012,0,0,1000
55402371,0,0,1000
55402732,0,0,1000
55403092,0,0,1000
55403453,0,0,1000
55403813,0,0,1000
55404173,0,0,1000
55404534,0,0,1000
55404894,0,0,1000
55405255,0,0,1000
55405615,0,0,1000
55405975,0,0,1000
55406336,0,0,1000
55406696,0,0,1000
55407056,0,0,1000
55407417,0,0,1000
55407777,0,0,1000
55408138,0,0,1000
55408498,0,0,1000
55408858,0,0,1000
55409219,0,0,1000
55409579,0,0,1000
55409939,0,0,1000
55410300,0,0,1000
55410660,0,0,1000
55411021,0,0,1000
55411381,0,0,1000
55411741,0,0,1000
55412102,0,0,1000
55412462,0,0,1000
55412823,0,0,1000
55413183,0,0,1000
55413543,0,0,1000
55413904,0,0,1000
55414264,0,0,1000
55414624,0,0,1000
55414985,0,0,1000
55415345,0,0,1000
55415706,0,0,1000
55416065,0,0,1000
55416424,0,0,1000
55416785,0,0,1000
55417145,0,0,1000
55417505,0,0,1000
55417866,0,0,1000
55418226,0,0,1000
55418587,0,0,1000
55418947,0,0,1000
55419307,0,0,1000
